assessment_id	student_id	date_assmnt_start	date_assmnt_end	gender	assessmnt_summary	assmnt_score	recommendations
error: nil can't be coerced into Fixnum	887	10/13/2016	11/15/2016	Male	Juntendo University	97	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	888	10/21/2016	11/14/2016	Female	Politeknik Negeri Pontianak	86	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	889	10/18/2016	11/15/2016	Female	Moscow State University of Technology (Stankin)	72	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	890	10/25/2016	11/23/2016	Male	International University of Sarajevo	10	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	891	10/29/2016	11/14/2016	Male	New England School of Communications	27	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	892	10/3/2016	11/8/2016	Male	Instituto Superior Politécnico José Antonio Echeverría	45	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	893	10/21/2016	11/22/2016	Female	University of Tripoli	86	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	894	10/26/2016	11/25/2016	Female	Universidad Politécnica de Cataluna	73	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	895	10/17/2016	11/3/2016	Male	Imperial College School of Medicine	13	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	896	10/7/2016	11/20/2016	Female	Shaheed Beheshti University of Medical Sciences	39	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	897	10/8/2016	11/2/2016	Male	Pacific Union College	39	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	898	10/25/2016	11/3/2016	Female	Qom University	72	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	899	10/3/2016	11/7/2016	Female	Griffith College	68	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	900	10/13/2016	11/5/2016	Male	Gandhara Institute of Medical Sciences	86	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	901	10/6/2016	11/24/2016	Male	Fielding Institute	35	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	902	10/6/2016	11/14/2016	Male	Buraydah College for Applied Medical Sciences	68	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	903	10/16/2016	11/4/2016	Male	Université Dakar Bourguiba	11	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	904	10/11/2016	11/28/2016	Male	Northface University	31	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	905	10/15/2016	11/7/2016	Male	Limestone College	38	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	906	10/21/2016	11/8/2016	Male	Universidad Pontificia de Salamanca	59	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	907	10/26/2016	11/18/2016	Male	Indiana University of Pennsylvania	4	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	908	10/23/2016	11/9/2016	Male	Yaroslavl State Pedagogical University	3	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	909	10/29/2016	11/18/2016	Female	Graduate School of Business Administration Zurich (GSBA Zurich)	86	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	910	10/17/2016	11/11/2016	Male	Universidad Nacional de Guinea Ecuatorial	1	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	911	10/4/2016	11/27/2016	Male	Emmaus Bible College	20	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	912	10/18/2016	11/27/2016	Female	Ohio University - Southern	30	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	913	10/2/2016	11/29/2016	Male	Institute of Teachers Education, Technical Education 	75	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	914	10/14/2016	11/23/2016	Male	Nivadhana University	2	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	915	10/16/2016	11/13/2016	Male	Spiru Haret University	65	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	916	10/18/2016	11/4/2016	Male	Burapha University	7	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	917	10/25/2016	11/21/2016	Male	Semey State Medical University	58	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	918	10/28/2016	11/2/2016	Female	1 December University of Alba Iulia	36	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	919	10/6/2016	11/15/2016	Female	East-Siberian State Institute of Culture	54	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	920	10/20/2016	11/29/2016	Female	British Columbia Institute of Technology	41	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	921	10/1/2016	11/28/2016	Male	Université de Monastir	54	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	922	10/11/2016	11/27/2016	Female	Islamic Azad University, Khorasgan	56	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	923	10/16/2016	11/3/2016	Female	Wayne State College	10	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	924	10/26/2016	11/4/2016	Female	Massey University	13	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	925	10/19/2016	11/25/2016	Male	The Tulane University of New Orleans	27	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	926	10/16/2016	11/13/2016	Male	Eastern Washington University	44	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	927	10/20/2016	11/29/2016	Female	College of Technology at Abha	50	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	928	10/18/2016	11/28/2016	Female	Shanghai Dainji University	98	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	929	10/11/2016	11/2/2016	Female	University of Nigeria	11	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	930	10/12/2016	11/18/2016	Male	College in Sládkovičovo	65	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	931	10/27/2016	11/2/2016	Female	Heilongjiang Commercial University	43	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	932	10/26/2016	11/25/2016	Female	University of Alexandra Dubček in Trenčín	7	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	933	10/26/2016	11/9/2016	Female	Coppin State College	90	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	934	10/15/2016	11/5/2016	Male	University of North Carolina at Chapel Hill	41	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	935	10/12/2016	11/28/2016	Female	Saskatchewan Indian Federated College	92	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	936	10/21/2016	11/18/2016	Male	University of Batangas	85	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	937	10/25/2016	11/9/2016	Male	Universidade Paulista	15	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	938	10/27/2016	11/24/2016	Male	Fukuoka Institute of Technology	51	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	939	10/28/2016	11/14/2016	Female	British Columbia Open University	74	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	940	10/2/2016	11/20/2016	Female	Texas Woman's University	56	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	941	10/24/2016	11/8/2016	Female	Osmangazi University	81	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	942	10/12/2016	11/7/2016	Female	Portland Community College	37	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	943	10/26/2016	11/26/2016	Female	Dar Al-Uloom Colleges	46	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	944	10/26/2016	11/2/2016	Female	Ateneo de Naga University	14	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	945	10/5/2016	11/25/2016	Female	Universitas Sam Ratulangi	42	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	946	10/18/2016	11/29/2016	Male	Tainan National College of the Arts	98	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	947	10/25/2016	11/14/2016	Male	University of Melbourne	54	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	948	10/22/2016	11/27/2016	Male	University of Kansas	98	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	949	10/9/2016	11/19/2016	Male	Power and Water Institute of Technology	59	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	950	10/14/2016	11/28/2016	Male	University of Huddersfield	8	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	951	10/20/2016	11/13/2016	Male	University of Bacau	10	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	952	10/19/2016	11/8/2016	Male	Lulea University of Technology	27	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	953	10/12/2016	11/17/2016	Male	Lakshmibai National Institute of Physical Education	70	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	954	10/19/2016	11/11/2016	Female	Universidad Nacional de San Antonio Abad	14	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	955	10/21/2016	11/22/2016	Female	King's College	79	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	956	10/8/2016	11/19/2016	Female	Jomo Kenyatta University of Agriculture and Technology	11	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	957	10/5/2016	11/25/2016	Male	Instituto Superior Politécnico José Antonio Echeverría	67	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	958	10/26/2016	11/5/2016	Female	Kyushu Dental College	31	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	959	10/1/2016	11/15/2016	Female	University of Southern Philippines Foundation	94	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	960	10/12/2016	11/23/2016	Female	New Economic School	14	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
